Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,VisitorType,Weekend,Revenue
3,171.375,0,0.0,29,1343.9464289999999,0,0,0,0,9,0,1,0
7,152.6,2,50.5,30,1089.285714,0,0,23,0,9,0,0,0
3,365.0,0,0.0,6,737.75,0,0,0,0,9,0,0,0
4,96.25,0,0.0,67,3763.0007579999997,0,0,15,0,9,2,0,1
5,107.125,0,0.0,34,916.0,0,0,0,0,12,0,0,0
3,224.5,0,0.0,1,26.5,0,0,0,0,12,1,1,0
5,46.95833333,0,0.0,30,585.8,0,0,0,0,9,0,1,0
2,23.0,0,0.0,18,657.25,0,0,0,0,12,1,0,0
7,52.875,0,0.0,9,152.41666669999998,0,0,0,0,12,1,0,0
1,15.0,1,4.0,49,711.3630952000001,0,0,0,0,12,1,0,0
8,146.0,5,125.5,99,3881.938907,0,0,10,0,9,0,0,0
3,173.9444444,0,0.0,14,890.5277777999999,0,0,52,0,12,0,0,1
1,105.0,1,0.0,59,1125.904762,0,0,0,0,12,0,0,0
5,111.66666670000001,1,123.5,42,1610.783197,0,0,4,0,12,0,0,0
5,100.91666670000001,0,0.0,114,3488.070803,0,0,5,0,9,0,0,0
1,27.33333333,1,0.0,4,78.83333333,0,0,0,0,9,0,0,0
2,36.5,0,0.0,80,2762.770833,0,0,10,0,9,0,0,1
2,131.0,2,9.0,14,237.75,0,0,0,0,12,1,0,0
1,0.0,0,0.0,1,0.0,0,0,0,0,9,0,0,1
1,3.0,0,0.0,34,1767.4,0,0,0,0,9,0,0,0
12,271.3,3,627.75,40,1358.8741519999999,0,0,10,0,12,0,0,0
1,29.5,0,0.0,50,1831.903509,0,0,52,0,12,0,0,1
8,340.9333333,0,0.0,26,1076.861905,0,0,11,0,12,1,1,0
3,24.0,0,0.0,35,529.2916667,0,0,0,0,9,0,0,0
9,274.6666667,0,0.0,40,720.4257937000001,0,0,0,0,12,0,0,0
3,31.5,0,0.0,2,48.5,0,0,0,0,9,1,0,0
6,121.0,0,0.0,7,65.5,0,0,0,0,9,0,0,0
1,30.25,0,0.0,13,392.1875,0,0,60,0,12,1,0,1
5,41.7,1,114.0,401,14568.16201,0,0,3,0,9,0,0,1
6,86.32857143,4,24.0,131,5619.384897,0,0,3,0,9,0,0,0
2,15.41666667,6,160.83333330000002,8,143.33333330000002,0,0,0,0,9,0,0,0
2,18.75,4,355.5,57,1182.590278,0,0,14,0,9,0,0,1
1,5.0,0,0.0,108,2367.4,0,0,0,0,12,1,1,0
2,25.625,0,0.0,162,8596.669979,0,0,1,0,12,0,0,0
3,40.25,3,9.0,26,683.0292208,0,0,0,0,9,0,0,1
7,167.375,6,135.0,155,4263.977734,0,0,112,0,9,0,0,1
5,58.28571429,1,685.25,177,4041.734915,0,0,9,0,9,0,0,0
10,130.625,0,0.0,20,707.1666667000001,0,0,0,0,9,0,0,0
3,63.5,0,0.0,8,253.25,0,0,0,0,12,1,0,0
2,86.38888889,0,0.0,29,897.0902777999999,0,0,7,0,9,0,0,0
3,34.0,3,66.0,20,374.4166667,0,0,0,0,12,0,0,0
2,16.0,0,0.0,42,1743.517857,0,0,0,0,9,0,0,0
3,90.5,2,16.0,47,2986.916667,0,0,0,0,12,0,0,0
2,68.54545455,3,60.0,91,2345.58914,0,0,51,0,12,0,0,0
5,248.92142859999998,0,0.0,131,6225.988835,0,0,7,0,9,0,1,1
5,100.0,0,0.0,7,137.25,0,0,0,0,12,1,0,0
7,104.45,0,0.0,63,1242.661699,0,0,0,0,9,0,0,0
15,176.489011,1,32.75,95,3879.83176,0,0,0,0,9,0,1,1
8,212.625,3,124.5,52,968.1964286,0,0,214,0,9,0,0,1
5,98.91666667,0,0.0,10,177.58333330000002,0,0,0,0,9,0,0,0
1,14.0,0,0.0,5,92.33333333,0,0,0,0,12,1,0,0
7,69.875,0,0.0,33,1051.125,0,0,25,0,9,0,1,1
5,248.91666669999998,0,0.0,12,1581.5,0,0,63,0,12,0,0,0
1,104.0,0,0.0,5,152.5,0,0,64,0,12,0,0,1
4,92.0,0,0.0,21,755.0,0,0,0,0,9,1,0,0
3,105.0,1,0.0,286,9952.349817,0,0,0,0,9,0,0,1
1,19.0,0,0.0,21,702.125,0,0,0,0,9,0,0,0
15,444.4444444,0,0.0,32,641.6944444000001,0,0,0,0,9,0,0,0
3,60.0,0,0.0,34,783.6363636,0,0,0,0,12,0,1,0
3,555.5,0,0.0,58,2034.261905,0,0,0,0,9,0,0,1
1,4.0,0,0.0,11,724.0,0,0,0,0,9,0,0,0
2,52.5,0,0.0,10,753.1,0,0,0,0,9,0,0,0
5,58.83333333,0,0.0,128,6483.0804,0,0,3,0,9,0,1,0
4,37.66666667,0,0.0,43,686.8789682999999,0,0,0,0,9,0,0,0
2,18.0,0,0.0,49,1550.916667,0,0,0,0,9,0,0,0
5,43.5,0,0.0,6,110.33333329999999,0,0,0,0,12,1,1,0
1,3.5,0,0.0,20,309.1666667,0,0,0,0,9,0,0,0
9,124.0,1,61.5,25,432.16666669999995,0,0,0,0,12,1,0,0
6,186.5,0,0.0,16,476.25,0,0,16,0,12,0,0,1
10,392.0,2,193.16666669999998,106,3711.605357,0,0,0,0,9,0,0,1
5,47.33333333,0,0.0,65,1267.5028140000002,0,0,0,0,9,0,0,0
1,0.0,0,0.0,32,1493.958333,0,0,0,0,9,0,1,0
18,257.5625,3,70.25,247,10415.325659999999,0,0,0,0,9,0,0,0
4,99.5,0,0.0,9,139.5,0,0,0,0,12,1,0,0
2,26.17857143,6,665.5,14,484.8452381,0,0,0,0,9,0,1,0
6,623.5,0,0.0,122,3068.062904,0,0,0,0,9,0,0,0
1,3.0,0,0.0,161,3763.4475880000005,0,0,0,0,9,0,0,1
2,48.5,0,0.0,77,1069.97381,0,0,0,0,12,0,0,0
6,36.0,0,0.0,13,125.125,0,0,0,0,9,0,1,0
7,397.63095239999996,1,88.5,107,6449.457197,0,0,5,0,9,0,0,1
1,28.5,0,0.0,79,1608.214286,0,0,0,0,9,0,0,0
9,210.625,3,143.5,167,8249.106770999999,0,0,2,0,9,0,0,1
3,107.4,0,0.0,14,382.03333330000004,0,0,0,0,12,0,0,0
2,23.0,0,0.0,50,2473.196429,0,0,0,0,9,1,0,0
5,211.25,0,0.0,22,1344.75,0,0,0,0,9,0,0,0
5,71.0,0,0.0,57,1422.909324,0,0,13,0,9,0,0,1
1,34.5,0,0.0,40,1473.658333,0,0,0,0,9,0,1,0
3,922.75,0,0.0,56,4681.420833,0,0,0,0,9,0,0,0
2,40.5,0,0.0,89,1938.996646,0,0,0,0,12,0,0,0
1,10.0,1,342.5,55,3165.958333,0,0,0,0,12,0,1,0
16,485.90659339999996,2,19.0,42,753.6373626,0,0,31,0,9,0,0,1
1,5.0,0,0.0,31,1263.9,0,0,0,0,12,0,0,0
3,32.83333333,1,13.25,58,1470.629167,0,0,0,0,9,0,1,0
3,44.0,0,0.0,2,28.0,0,0,0,0,9,1,0,0
3,63.0,0,0.0,31,770.5833332999999,0,0,0,0,12,0,0,0
5,242.125,3,176.0,10,225.83333330000002,0,0,0,0,9,0,0,0
2,29.75,0,0.0,44,1410.4285710000001,0,0,0,0,9,0,1,0
7,122.0,3,40.0,111,3154.970833,0,0,2,0,12,0,1,1
4,396.5,0,0.0,6,415.5,0,0,0,0,12,1,0,0
15,238.58333330000002,3,119.5,147,2933.695013,0,0,18,0,9,0,0,1
1,29.33333333,0,0.0,6,330.4166667,0,0,0,0,12,1,0,0
2,44.3125,2,7.0,39,2447.548611,0,0,5,0,9,0,1,0
1,9.0,1,26.5,18,2269.336111,0,0,0,0,9,0,0,0
1,28.5,2,44.5,12,445.5,0,0,0,0,9,1,0,0
3,56.0,0,0.0,61,1669.988095,0,0,0,0,9,0,0,0
1,81.0,0,0.0,93,3359.625,0,0,0,0,9,0,0,1
1,0.0,0,0.0,23,440.58333330000005,0,0,0,0,12,0,1,0
8,974.0,0,0.0,32,1003.416667,0,0,16,0,12,1,1,1
9,185.75,0,0.0,40,2128.416667,0,0,0,0,9,0,1,0
5,265.2916667,4,191.75,29,991.8270202,0,0,0,0,9,0,1,0
1,54.5,2,132.5,14,516.5,0,0,18,0,12,0,0,0
5,339.0,4,188.0,5,376.0,0,0,0,0,12,1,0,0
10,204.09523810000002,1,170.0,138,4042.9499079999996,0,0,18,0,12,0,0,1
1,165.5,0,0.0,47,1708.625,0,0,5,0,12,0,0,0
2,30.0,0,0.0,77,2531.3422969999997,0,0,12,0,9,0,0,1
4,108.0,0,0.0,9,212.5,0,0,0,0,12,0,1,0
1,12.0,2,39.5,23,488.75,0,0,0,0,12,0,1,0
9,354.2916667,0,0.0,79,4409.3,0,0,12,0,9,0,0,1
1,18.0,0,0.0,22,495.0,0,0,0,0,9,1,0,0
1,6.0,0,0.0,7,212.0,0,0,0,0,9,0,0,0
5,59.5,0,0.0,116,3363.182143,0,0,0,0,9,0,0,0
1,8.0,5,358.75,36,991.5,0,0,0,0,12,0,0,0
3,107.42857140000001,0,0.0,59,1843.1876960000002,0,0,5,0,12,0,1,0
3,57.5,0,0.0,37,1269.645833,0,0,0,0,9,0,1,0
8,160.5,2,5.0,56,1167.3214289999999,0,0,0,0,12,0,0,0
1,19.0,0,0.0,43,1457.113095,0,0,0,0,9,0,1,0
2,43.5,0,0.0,26,971.6666667000002,0,0,15,0,12,0,0,1
2,80.0,6,141.75,47,3573.472222,0,0,34,0,12,0,0,0
3,21.5,2,70.875,28,1338.225,0,0,0,0,12,0,0,0
1,2.0,0,0.0,23,1016.1607140000001,0,0,0,0,9,0,0,0
7,190.2628205,4,195.0,124,3197.2900640000003,0,0,7,0,9,0,1,0
3,215.0,0,0.0,53,1481.429167,0,0,56,0,9,0,1,1
8,164.58333330000002,1,880.25,62,2587.150595,0,0,0,0,12,0,0,0
4,47.83333333,0,0.0,69,2499.9900789999997,0,0,0,0,9,1,0,0
2,84.5,0,0.0,21,710.5416667000001,0,0,0,0,9,0,0,0
3,199.0,0,0.0,34,1425.566667,0,0,0,0,9,1,0,1
10,236.0795455,2,5.0,107,2589.881537,0,0,0,0,12,0,0,0
3,33.0,1,10.0,45,1142.195833,0,0,0,0,12,0,0,0
5,75.5,0,0.0,24,1009.95,0,0,0,0,9,0,0,0
7,261.5,0,0.0,117,3484.269118,0,0,0,0,12,0,0,0
1,28.5,1,0.0,315,11232.65691,0,0,0,0,9,0,0,0
2,82.0,0,0.0,9,587.25,0,0,0,0,12,0,1,0
7,330.05555560000005,5,251.5,116,2971.435101,0,0,3,0,12,0,0,0
1,12.0,2,11.0,18,974.1666667000002,0,0,0,0,9,1,0,0
4,102.08333329999999,0,0.0,21,863.1666667000002,0,0,0,0,12,0,0,0
1,23.0,1,284.0,78,2448.5360539999997,0,0,0,0,12,0,0,0
1,50.5,0,0.0,3,192.5,0,0,0,0,9,1,1,0
1,8.214285713999999,3,62.5,166,9666.857845,0,0,29,0,9,0,0,1
4,34.83333333,2,33.75,32,929.0833332999998,0,0,34,0,12,1,0,1
13,296.0416667,3,46.25,52,1249.4817460000002,0,0,0,0,12,0,0,0
5,222.75,0,0.0,31,4374.416667,0,0,0,0,12,0,0,0
1,11.5,0,0.0,19,887.8,0,0,0,0,9,0,0,0
9,559.1666667000001,0,0.0,126,4558.372222,0,0,0,0,9,0,0,0
2,63.79166667,1,74.0,18,385.2916667,0,0,12,0,9,0,0,0
1,5.0,0,0.0,65,2498.833658,0,0,0,0,12,0,1,0
1,11.0,0,0.0,20,1166.333333,0,0,14,0,9,0,1,1
7,194.08333330000002,1,71.25,15,446.25,0,0,0,0,12,0,0,0
6,141.0,1,16.0,143,4081.248718,0,0,5,0,9,0,0,0
11,316.8229167,1,10.0,29,1233.307765,0,0,0,0,12,0,0,0
5,142.0,2,234.5,5,60.5,0,0,0,0,12,0,0,0
7,294.0,0,0.0,7,639.0,0,0,0,0,12,0,0,0
3,29.25,0,0.0,32,1729.75,0,0,16,0,12,1,0,1
3,45.5,0,0.0,13,661.9166667000001,0,0,0,0,9,1,0,0
11,392.5,0,0.0,206,8437.099188,0,0,0,0,9,0,0,0
4,229.25,0,0.0,8,372.25,0,0,0,0,12,0,0,0
11,353.125,6,230.25,85,3725.670725,0,0,2,0,12,0,0,1
4,39.58333333,0,0.0,115,2547.717986,0,0,13,0,9,0,0,1
4,140.75,2,8.0,16,2073.3833329999998,0,0,0,0,9,0,0,0
1,20.0,1,35.5,35,946.5952381000001,0,0,0,0,9,0,0,0
8,305.6666667,1,0.0,35,796.25,0,0,0,0,12,0,0,0
2,25.0,0,0.0,7,181.75,0,0,0,0,12,0,0,0
1,12.0,0,0.0,43,2209.554876,0,0,0,0,12,0,0,0
3,39.875,1,414.5,88,4937.639583,0,0,25,0,9,0,0,1
1,37.5,0,0.0,25,593.2916667000001,0,0,0,0,12,0,1,0
7,170.5,3,161.5,114,3494.831225,0,0,0,0,12,0,0,0
7,228.25,0,0.0,39,968.0924451,0,0,7,0,9,0,0,0
5,145.0,2,349.0,33,2161.1333329999998,0,0,16,0,9,0,0,1
8,164.4,0,0.0,33,865.8071428999999,0,0,61,0,12,1,0,1
8,318.80128210000004,3,164.0,107,4447.110508,0,0,0,0,9,0,0,1
1,0.0,0,0.0,59,1669.940186,0,0,0,0,12,0,1,0
6,145.0,0,0.0,85,1704.580556,0,0,0,0,9,0,0,1
5,77.08333333,2,96.5,15,2106.833333,0,0,0,0,9,0,1,1
5,39.5,3,62.25,339,16138.2908,0,0,0,0,9,0,0,0
1,12.0,0,0.0,43,851.8857142999999,0,0,11,0,9,0,0,1
2,113.0,2,501.0,14,381.75,0,0,0,0,12,0,0,0
2,45.5,0,0.0,22,535.0,0,0,9,0,9,0,1,1
9,250.2222222,5,343.875,82,5076.380556,0,0,28,0,12,0,0,1
2,42.5,2,10.0,43,1543.5,0,0,8,0,12,2,0,1
1,8.0,1,47.5,46,689.0606061000001,0,0,1,0,9,0,1,1
4,50.0,4,486.66666669999995,6,555.6666667000001,0,0,0,0,12,0,0,0
5,224.75,0,0.0,10,235.41666669999998,0,0,0,0,12,1,0,0
7,112.375,0,0.0,24,916.5,0,0,0,0,9,0,0,0
11,162.75,3,67.5,80,2453.177381,0,0,4,0,9,0,0,1
3,119.5,0,0.0,17,673.625,0,0,0,0,12,0,1,0
1,10.0,0,0.0,12,220.2666667,0,0,60,0,9,1,1,1
3,93.5,0,0.0,8,170.25,0,0,0,0,9,0,0,0
1,11.0,1,0.0,12,91.75,0,0,0,0,9,0,0,0
7,198.75,0,0.0,20,818.5833332999999,0,0,0,0,12,1,0,0
2,15.0,0,0.0,7,620.5,0,0,0,0,9,0,0,0
16,237.35,0,0.0,46,1143.833333,0,0,0,0,9,0,1,0
2,45.5,0,0.0,39,2011.0416670000002,0,0,53,0,9,0,0,1
7,1463.333333,0,0.0,30,1410.238889,0,0,0,0,9,1,0,0
6,87.7,2,60.5,24,448.1945887,0,0,0,0,9,1,0,0
8,268.25,0,0.0,71,2426.791667,0,0,33,0,9,0,0,1
2,14.0,2,189.0,134,6732.124414,0,0,0,0,9,0,0,0
2,38.0,0,0.0,3,33.33333333,0,0,0,0,9,0,0,1
4,44.75,0,0.0,9,404.5,0,0,0,0,9,0,0,0
1,9.0,0,0.0,13,858.8333332999998,0,0,0,0,9,0,0,1
3,49.125,0,0.0,19,344.3452381,0,0,0,0,9,0,0,0
7,105.20833329999999,2,139.5,98,3452.2625,0,0,0,0,9,0,0,0
4,305.0,0,0.0,16,1090.7,0,0,0,0,9,0,0,0
2,21.0,0,0.0,33,682.9583332999999,0,0,0,0,12,1,0,0
2,19.0,0,0.0,28,1183.65,0,0,21,0,12,0,0,1
5,59.0,0,0.0,152,7114.798341,0,0,0,0,9,0,0,0
1,33.5,0,0.0,33,880.6333332999999,0,0,0,0,12,0,0,0
7,214.25,0,0.0,118,2652.552904,0,0,0,0,9,0,0,0
5,55.5,2,132.5,61,2190.429367,0,0,0,0,9,0,0,0
3,72.5,2,523.75,8,178.75,0,0,0,0,9,0,0,0
2,229.5,2,29.75,8,212.75,0,0,0,0,12,1,0,0
1,96.66666667,0,0.0,23,1605.875,0,0,54,0,12,0,0,1
1,52.5,0,0.0,162,3608.4329369999996,0,0,54,0,9,1,0,1
1,20.0,0,0.0,283,9354.484111,0,0,0,0,9,0,0,0
7,70.0,4,35.0,131,4442.394444,0,0,0,0,9,0,1,0
9,319.8333333,1,18.0,10,332.3333333,0,0,0,0,12,0,0,0
1,0.0,0,0.0,106,4568.338675,0,0,0,0,9,0,0,1
15,270.0166667,3,122.0,66,2780.6,0,0,0,0,9,0,0,0
4,31.0,4,106.0,27,825.1401515,0,0,0,0,9,0,1,0
3,34.0,1,1530.0,97,3989.485553,0,0,0,0,9,0,1,0
2,17.33333333,0,0.0,89,3401.3,0,0,5,0,9,0,1,0
4,48.66666667,0,0.0,66,2436.106169,0,0,12,0,9,0,0,0
12,198.7727273,4,11.0,76,4514.739394,0,0,0,0,9,0,0,1
14,184.1556741,7,360.1666667,127,3418.696975,0,0,2,0,12,0,1,0
3,28.5,0,0.0,8,181.66666669999998,0,0,0,0,12,0,0,0
1,2.0,0,0.0,6,106.75,0,0,0,0,9,0,0,0
3,40.0,0,0.0,24,3830.0,0,0,0,0,9,1,0,1
8,175.125,0,0.0,7,96.125,0,0,0,0,9,1,0,0
6,96.0,6,251.66666669999998,16,261.0,0,0,0,0,9,0,1,0
12,1276.2642859999999,0,0.0,118,3215.173074,0,0,22,0,9,0,0,1
1,17.0,1,23.75,62,3688.846861,0,0,3,0,12,0,1,0
1,11.0,0,0.0,59,4165.13869,0,0,0,0,9,0,0,0
2,12.0,0,0.0,85,3887.222321,0,0,0,0,12,0,0,0
4,82.25,6,144.0,82,3174.642793,0,0,0,0,9,0,1,0
6,49.08333333,1,619.5,58,2572.429487,0,0,0,0,9,0,0,1
1,53.5,0,0.0,53,2019.828571,0,0,0,0,9,0,0,0
2,93.0,2,221.0,41,716.7916667000001,0,0,0,0,9,0,0,0
1,60.75,0,0.0,13,355.1666667,0,0,0,0,9,0,0,0
1,151.5,0,0.0,10,304.75,0,0,0,0,12,0,0,0
5,36.0,0,0.0,237,6817.9422349999995,0,0,3,0,9,0,0,1
4,712.0,0,0.0,77,3785.5625,0,0,0,0,9,1,0,1
4,406.0,0,0.0,55,2570.4261899999997,0,0,0,0,9,0,1,0
1,108.0,0,0.0,37,1209.558333,0,0,0,0,12,0,0,0
12,393.2666667,0,0.0,15,366.5833333,0,0,0,0,12,1,0,0
7,367.6666667,3,9.0,58,4191.031746,0,0,1,0,9,0,1,0
13,344.4922161,5,271.25,182,5402.785260000001,0,0,16,0,12,0,0,0
2,270.0,3,228.5,13,2451.0,0,0,42,0,9,0,0,1
14,367.25,3,400.375,195,7980.363439,0,0,3,0,9,0,1,1
4,33.0,0,0.0,3,20.0,0,0,0,0,9,0,0,0
2,58.5,0,0.0,28,968.6666667000002,0,0,14,0,9,0,0,1
5,400.0,0,0.0,20,991.5,0,0,22,0,12,0,0,1
2,55.5,0,0.0,25,2466.533333,0,0,49,0,12,0,0,0
5,166.33333330000002,1,0.0,38,1869.4511899999998,0,0,0,0,12,1,0,1
8,177.66666669999998,1,23.0,56,2581.355128,0,0,0,0,9,0,1,0
2,32.5,0,0.0,3,39.0,0,0,0,0,12,0,1,0
11,208.25,2,109.0,54,2871.104167,0,0,0,0,9,0,0,0
4,72.0,0,0.0,32,2258.175,0,0,38,0,9,0,0,0
6,57.0,0,0.0,80,1982.8845239999998,0,0,0,0,9,0,0,0
4,91.0,2,9.5,104,2856.9936,0,0,0,0,12,0,0,0
4,364.5,0,0.0,27,955.525,0,0,0,0,9,0,1,0
1,39.5,0,0.0,52,3329.1,0,0,0,0,9,0,0,0
3,16.0,0,0.0,29,423.16666669999995,0,0,0,0,12,0,1,0
6,123.4642857,0,0.0,34,1570.4690480000002,0,0,19,0,12,0,1,1
1,17.0,0,0.0,21,602.9166667000001,0,0,0,0,9,0,0,0
3,793.75,1,0.0,65,3186.958333,0,0,0,0,9,0,0,0
1,59.5,0,0.0,20,646.1666667000001,0,0,0,0,12,0,0,0
3,28.0,0,0.0,20,633.75,0,0,32,0,12,0,1,1
6,283.0166667,1,235.75,21,1338.933333,0,0,0,0,12,0,0,0
6,116.69736840000002,0,0.0,171,9405.836721,0,0,0,0,12,0,0,1
3,14.5,5,1007.5,26,672.875,0,0,0,0,9,0,0,0
4,99.0,3,112.25,46,930.0141026,0,0,0,0,9,0,0,0
9,164.58333330000002,1,0.0,76,3580.333333,0,0,12,0,9,0,0,0
2,134.5,0,0.0,18,362.5,0,0,0,0,12,1,0,0
1,7.0,2,12.0,5,412.25,0,0,0,0,12,0,0,0
8,205.25,0,0.0,155,4502.511111,0,0,3,0,9,0,0,1
1,21.25,0,0.0,92,2716.519048,0,0,23,0,9,0,1,0
9,576.6208333,0,0.0,57,1878.1958329999998,0,0,5,0,9,1,0,1
8,264.80952379999997,0,0.0,35,1039.8874460000002,0,0,0,0,12,0,0,0
4,76.25,0,0.0,141,3274.521154,0,0,6,0,12,0,0,0
16,244.2666667,1,0.0,101,4484.669445,0,0,3,0,12,0,0,0
2,59.5,0,0.0,3,67.66666667,0,0,0,0,9,1,0,0
5,106.0,0,0.0,44,646.825,0,0,0,0,12,0,0,0
2,29.0,0,0.0,61,1617.519048,0,0,0,0,9,0,1,0
6,91.25,0,0.0,56,955.5432151,0,0,0,0,9,0,1,1
1,25.5,0,0.0,10,361.5,0,0,60,0,12,0,0,1
1,49.5,0,0.0,9,350.25,0,0,0,0,12,1,1,0
1,46.61111111,0,0.0,45,1873.589297,0,0,42,0,12,0,0,0
1,7.125,6,1043.9285710000001,73,3585.1775789999997,0,0,0,0,9,0,0,0
2,26.75,3,49.5,62,2964.650595,0,0,0,0,12,0,0,0
6,88.75,0,0.0,22,757.375,0,0,27,0,9,0,0,0
6,190.41666669999998,0,0.0,78,3913.98703,0,0,0,0,9,0,1,0
1,12.0,0,0.0,11,213.0,0,0,0,0,9,0,1,0
2,18.0,0,0.0,12,180.75,0,0,0,0,9,1,0,0
6,137.91666669999998,0,0.0,92,3163.14329,0,0,32,0,9,0,0,1
8,204.1071429,0,0.0,15,347.73214289999993,0,0,18,0,9,1,0,0
1,585.5,0,0.0,80,3634.1415119999997,0,0,26,0,9,0,0,1
7,234.9285714,10,902.5,131,6050.883117,0,0,0,0,12,0,0,0
8,335.06363639999995,3,738.0833332999999,36,2228.707287,0,0,27,0,12,1,0,0
4,33.0,0,0.0,35,702.9166667000001,0,0,0,0,12,1,0,0
5,72.5,0,0.0,55,936.1333332999999,0,0,23,0,9,0,0,1
8,335.875,2,75.25,18,1494.125,0,0,12,0,9,0,0,1
2,307.3,0,0.0,29,2447.3,0,0,26,0,12,0,0,0
3,98.5,1,21.25,46,1438.1,0,0,27,0,12,0,1,0
1,28.25,1,0.0,10,128.5,0,0,0,0,9,0,1,0
12,297.2083333,0,0.0,38,778.675,0,0,13,0,12,0,0,0
8,213.75,2,45.5,30,2054.841667,0,0,21,0,12,1,0,1
1,20.0,0,0.0,18,375.5547619,0,0,32,0,9,0,0,1
10,198.2430556,3,276.25,151,4344.919986,0,0,0,0,12,0,0,0
7,280.2666667,0,0.0,11,329.6833333,0,0,0,0,12,0,0,0
4,137.0,2,5.0,186,8425.870475,0,0,0,0,9,0,1,0
1,26.5,0,0.0,13,470.5,0,0,41,0,9,1,0,1
3,19.0,0,0.0,120,3013.1169170000003,0,0,14,0,9,0,0,1
4,87.25,0,0.0,37,1336.208333,0,0,0,0,9,0,0,0
2,34.91666667,1,33.5,21,496.48214289999993,0,0,0,0,12,0,0,0
6,106.0,0,0.0,42,1384.197436,0,0,136,0,12,2,0,1
1,7.0,0,0.0,39,1118.833333,0,0,0,0,9,0,0,0
1,46.5,0,0.0,22,578.8106061000001,0,0,0,0,12,0,0,0
2,75.5,0,0.0,30,1661.166667,0,0,0,0,12,1,0,0
1,19.0,0,0.0,100,3457.2853170000003,0,0,0,0,9,0,0,0
3,208.0,0,0.0,16,1037.819444,0,0,0,0,9,0,1,0
7,87.25,4,199.5,87,4984.542857,0,0,0,0,9,0,0,0
4,54.5,0,0.0,74,1599.9945890000001,0,0,67,0,12,0,0,1
1,10.5,3,264.75,195,10044.75756,0,0,0,0,12,0,0,0
3,32.5,0,0.0,24,603.25,0,0,14,0,9,0,0,0
2,389.5,0,0.0,8,117.625,0,0,0,0,9,0,0,0
7,243.7469512,1,1073.0,33,4931.198912,0,0,25,0,9,0,0,0
6,60.13636364,2,522.1666667,83,3708.383949,0,0,0,0,9,0,1,0
10,261.5,1,55.5,122,3411.955853,0,0,0,0,9,0,0,1
9,125.25,0,0.0,3,119.25,0,0,0,0,12,2,0,0
1,16.25,0,0.0,34,456.525,0,0,0,0,9,0,1,0
3,49.5,0,0.0,68,2853.020833,0,0,0,0,9,0,0,0
4,26.75,1,0.0,20,1029.25,0,0,0,0,9,0,0,0
15,1535.355556,0,0.0,43,3606.088889,0,0,0,0,12,0,0,0
3,14.0,0,0.0,3,18.0,0,0,0,0,12,2,0,0
2,113.5,0,0.0,37,1344.340476,0,0,11,0,12,1,0,1
1,70.5,0,0.0,28,1398.9375,0,0,17,0,9,0,0,0
9,279.5,0,0.0,14,313.5833333,0,0,0,0,9,1,0,0
2,26.75,0,0.0,103,2546.856685,0,0,0,0,9,0,0,0
2,62.5,0,0.0,43,1253.176407,0,0,41,0,9,0,0,0
1,57.5,0,0.0,23,914.3333332999998,0,0,23,0,12,1,1,1
2,33.5,0,0.0,23,833.6695513,0,0,29,0,12,0,0,1
4,32.75,0,0.0,13,704.0,0,0,76,0,12,0,0,1
8,46.875,3,10.0,111,5358.375439,0,0,10,0,9,0,0,1
7,120.375,0,0.0,17,446.38333330000006,0,0,0,0,12,1,0,0
7,119.56666670000001,0,0.0,25,499.6083333000001,0,0,0,0,9,0,0,0
3,37.0,0,0.0,21,1231.5,0,0,0,0,9,1,1,1
3,258.0,2,34.625,25,1364.8125,0,0,3,0,12,0,1,0
1,6.0,0,0.0,18,339.75,0,0,0,0,9,0,0,0
4,190.5,3,575.0,30,2375.083333,0,0,34,0,12,1,0,1
11,281.3333333,0,0.0,41,1167.95,0,0,7,0,9,1,1,1
4,94.25,3,79.5,77,3719.643711,0,0,14,0,9,0,0,1
3,81.33333333,1,32.5,17,733.5,0,0,0,0,12,0,1,0
4,252.0,1,56.5,42,947.3577019999999,0,0,0,0,9,0,1,0
6,71.375,0,0.0,73,2335.6333329999998,0,0,2,0,9,0,0,1
4,26.0,0,0.0,22,1671.375,0,0,0,0,9,0,0,0
3,64.5,0,0.0,17,269.6833333,0,0,0,0,9,0,0,0
1,6.0,0,0.0,15,293.0,0,0,0,0,9,0,0,0
2,40.25,0,0.0,23,766.25,0,0,24,0,12,0,1,1
1,11.0,1,10.0,74,3487.12471,0,0,0,0,9,0,1,0
4,70.4,1,645.5,82,11257.1083,0,0,0,0,9,0,1,0
1,14.0,0,0.0,7,170.75,0,0,0,0,9,1,0,0
10,247.75,0,0.0,27,1182.416667,0,0,7,0,12,0,0,1
4,68.75,0,0.0,23,585.65,0,0,0,0,12,1,1,0
8,145.1,6,2166.5,14,1805.425,0,0,10,0,12,0,0,0
5,148.5,1,25.5,36,2590.0166670000003,0,0,19,0,12,0,0,0
8,102.0,0,0.0,9,374.0,0,0,0,0,12,0,1,0
7,360.75,0,0.0,264,10497.15443,0,0,8,0,9,0,0,0
2,149.5,0,0.0,6,326.0,0,0,0,0,12,1,0,1
7,177.25,0,0.0,13,297.8333333,0,0,0,0,9,1,1,0
2,26.0,0,0.0,38,1689.7083329999998,0,0,0,0,9,0,0,0
